### RESUME
run_name,date,n_epochs,lr,wd,B,M,I,D,H,n_epoch_warmup,enc_type,pretrained,best_val_loss,best_ep_loss,best_val_accuracy,best_ep_accuracy,best_val_auc,best_ep_auc,best_val_f1,best_ep_f1,best_val_precision,best_ep_precision,best_val_recall,best_ep_recall,final_train_loss,final_val_loss,final_train_accuracy,final_val_accuracy,final_train_auc,final_val_auc,final_train_f1,final_val_f1,final_train_precision,final_val_precision,final_train_recall,final_val_recall,train_vram_mb,train_time_s,val_vram_mb,val_time_s,total_co2_kg,co2_per_epoch_kg
ips_rsna_v1,2026-06-29 17:18,50,0.0001,0.1,16,10,10,512,8,10,resnet18,True,0.395156,5,0.817338,26,0.871616,10,0.750586,5,0.738206,26,0.786508,10,0.019699,1.024017,0.993802,0.816589,0.999564,0.841834,0.993801,0.724464,0.993821,0.737002,0.993787,0.714765,1965.4,333.3,898.2,85.5,0.07308394,0.00146168

### COURBES PAR EPOQUE
epoch,lr,co2_kg,train_loss,train_accuracy,train_auc,train_f1,train_precision,train_recall,val_loss,val_accuracy,val_auc,val_f1,val_precision,val_recall
14,9.756e-05,0.00146114,0.40274,0.817996,0.896016,0.817698,0.819587,0.817793,0.46237,0.775415,0.861182,0.725204,0.7112,0.774601
15,9.62e-05,0.00146316,0.380122,0.833192,0.907828,0.833023,0.83474,0.833278,0.426121,0.797874,0.853033,0.736021,0.72165,0.762179
16,9.456e-05,0.00146542,0.369947,0.837941,0.911927,0.837756,0.839903,0.838128,0.438389,0.808055,0.855514,0.743689,0.730929,0.763319
17,9.264e-05,0.00145863,0.341069,0.854536,0.925687,0.854384,0.856232,0.854624,0.532135,0.74038,0.855388,0.699518,0.695683,0.770646
18,9.046e-05,0.00146454,0.332346,0.857136,0.929429,0.856947,0.858621,0.85698,0.472985,0.797275,0.847828,0.728641,0.717025,0.746448
19,8.803e-05,0.00146347,0.315878,0.867883,0.93612,0.867699,0.869394,0.867684,0.466097,0.775865,0.863155,0.724409,0.710213,0.771586
20,8.537e-05,0.00146138,0.2941,0.882079,0.944148,0.881902,0.883579,0.881803,0.464491,0.788142,0.854674,0.730352,0.715181,0.764871
21,8.249e-05,0.00146679,0.280365,0.887428,0.948325,0.88734,0.888956,0.887556,0.552189,0.76763,0.850668,0.718298,0.705651,0.770522
22,7.941e-05,0.0014614,0.268241,0.891027,0.953293,0.890966,0.892153,0.891129,0.501743,0.792933,0.84981,0.731837,0.717233,0.760408
23,7.615e-05,0.00146324,0.245542,0.901125,0.960257,0.900995,0.902497,0.900881,0.526333,0.802515,0.843927,0.729502,0.720861,0.740859
24,7.273e-05,0.00146407,0.229903,0.909323,0.964699,0.909265,0.910372,0.909324,0.527347,0.803713,0.851615,0.740725,0.72699,0.763586
25,6.917e-05,0.00146037,0.211812,0.91827,0.969564,0.918214,0.919275,0.918218,0.599408,0.807756,0.845168,0.723363,0.724223,0.722522
26,6.549e-05,0.00146256,0.201679,0.922419,0.972847,0.922383,0.923199,0.922412,0.537775,0.817338,0.845072,0.725374,0.738206,0.715484
27,6.171e-05,0.00146164,0.175263,0.933917,0.978705,0.93388,0.934465,0.933799,0.547915,0.803414,0.84991,0.740127,0.726506,0.762685
28,5.786e-05,0.00146247,0.160937,0.939715,0.982027,0.939669,0.940309,0.939524,0.58631,0.804013,0.844644,0.736325,0.724885,0.753156
29,5.397e-05,0.00146187,0.149009,0.944164,0.985067,0.944145,0.944534,0.944099,0.605498,0.809852,0.845573,0.734569,0.728963,0.741107
30,5.005e-05,0.00145999,0.127657,0.954161,0.988259,0.954135,0.954562,0.954015,0.710451,0.794281,0.847431,0.729994,0.716424,0.753959
31,4.613e-05,0.00145965,0.119526,0.957061,0.989662,0.95705,0.957324,0.957011,0.668445,0.805061,0.847709,0.734175,0.724674,0.746986
32,4.224e-05,0.00145976,0.111554,0.95916,0.99108,0.959156,0.959359,0.959163,0.679968,0.807456,0.843684,0.73194,0.725912,0.739089
33,3.839e-05,0.0014574,0.100024,0.963459,0.992514,0.963456,0.963621,0.963467,0.795008,0.807456,0.841124,0.723458,0.723884,0.723037
34,3.461e-05,0.00145887,0.0912,0.967408,0.993719,0.967406,0.967507,0.967406,0.738472,0.811499,0.842336,0.725393,0.729252,0.721868
35,3.093e-05,0.00146135,0.080227,0.971357,0.994918,0.971354,0.971482,0.971341,0.750556,0.812397,0.848651,0.733874,0.731517,0.736375
36,2.737e-05,0.00145862,0.071073,0.975306,0.996189,0.975306,0.975334,0.975351,0.795977,0.81644,0.846077,0.716698,0.737752,0.702629
37,2.395e-05,0.00145961,0.066064,0.977406,0.996438,0.977405,0.977452,0.97742,0.786873,0.803114,0.840991,0.721347,0.718655,0.724248
38,2.069e-05,0.00145728,0.054584,0.981155,0.997588,0.981155,0.981177,0.98118,0.787243,0.81075,0.840898,0.72315,0.728039,0.718788
39,1.761e-05,0.00145846,0.049656,0.981905,0.998074,0.981902,0.98199,0.981869,0.84081,0.810001,0.83853,0.726138,0.7274,0.724915
40,1.473e-05,0.00145936,0.043133,0.985504,0.998315,0.985504,0.985509,0.985518,0.901535,0.810451,0.841832,0.727759,0.728193,0.727329
41,1.207e-05,0.00145632,0.039288,0.986603,0.998595,0.986603,0.986635,0.986589,0.903661,0.815242,0.839073,0.726465,0.734715,0.719561
42,9.64e-06,0.00146065,0.034492,0.988303,0.998947,0.988303,0.988315,0.988303,0.883855,0.813745,0.841482,0.726314,0.732462,0.720956
43,7.46e-06,0.00145974,0.026861,0.991052,0.99933,0.991052,0.991062,0.991051,0.976068,0.806708,0.83878,0.723234,0.722972,0.723498
44,5.54e-06,0.00145758,0.026455,0.991352,0.999311,0.991351,0.991393,0.991328,0.980846,0.815392,0.840077,0.725085,0.734983,0.717061
45,3.9e-06,0.0014586,0.024756,0.991902,0.999315,0.991899,0.991956,0.991858,0.978012,0.813146,0.83924,0.719071,0.731563,0.709474
46,2.54e-06,0.00145947,0.020083,0.993102,0.999664,0.993102,0.993105,0.993103,1.008365,0.814044,0.841218,0.724831,0.73288,0.71808
47,1.48e-06,0.0014605,0.019132,0.993752,0.999617,0.993751,0.99377,0.993742,1.009396,0.816889,0.84039,0.72171,0.737823,0.710001
48,7.1e-07,0.0014614,0.01954,0.993302,0.999628,0.993301,0.99332,0.99329,0.999674,0.812547,0.841266,0.724554,0.730655,0.719239
49,2.5e-07,0.00145851,0.01978,0.994101,0.999553,0.994101,0.9941,0.994109,1.011681,0.816589,0.841697,0.723744,0.737065,0.713585
50,1e-07,0.00145934,0.019699,0.993802,0.999564,0.993801,0.993821,0.993787,1.024017,0.816589,0.841834,0.724464,0.737002,0.714765
