### RESUME
run_name,date,n_epochs,lr,wd,B,M,I,D,H,n_epoch_warmup,enc_type,pretrained,coarse_size,fine_size,best_val_loss,best_ep_loss,best_val_accuracy,best_ep_accuracy,best_val_auc,best_ep_auc,best_val_f1,best_ep_f1,best_val_precision,best_ep_precision,best_val_recall,best_ep_recall,final_train_loss,final_val_loss,final_train_accuracy,final_val_accuracy,final_train_auc,final_val_auc,final_train_f1,final_val_f1,final_train_precision,final_val_precision,final_train_recall,final_val_recall,train_vram_mb,train_time_s,val_vram_mb,val_time_s,total_co2_kg,co2_per_epoch_kg
msips_rsna_v1,2026-06-15 22:16,50,0.0001,0.1,16,10,10,512,8,10,resnet18,True,128,64,0.388408,9,0.827819,43,0.869314,6,0.750985,9,0.75744,43,0.785093,11,0.032447,0.841833,0.989903,0.82722,0.998776,0.835474,0.989902,0.735789,0.989932,0.755075,0.98989,0.722096,1980.4,859.3,1661.3,263.7,0.26022501,0.0052045

### COURBES PAR EPOQUE
epoch,lr,co2_kg,train_loss,train_accuracy,train_auc,train_f1,train_precision,train_recall,val_loss,val_accuracy,val_auc,val_f1,val_precision,val_recall
35,3.093e-05,0.00520225,0.103367,0.963959,0.991984,0.963957,0.964081,0.963964,0.618231,0.81629,0.85252,0.739995,0.737072,0.743136
36,2.737e-05,0.00521077,0.094627,0.968158,0.992542,0.968158,0.968224,0.968214,0.701461,0.823926,0.853597,0.742931,0.747692,0.73862
37,2.395e-05,0.00519944,0.081916,0.972057,0.9949,0.972055,0.972137,0.972047,0.727608,0.814942,0.852165,0.747862,0.737632,0.761624
38,2.069e-05,0.00520554,0.076173,0.973707,0.99559,0.973707,0.973753,0.973764,0.694412,0.817188,0.849622,0.743377,0.738673,0.748673
39,1.761e-05,0.00519707,0.06191,0.978655,0.996874,0.978647,0.978576,0.97877,0.748841,0.824075,0.838667,0.743589,0.747888,0.739661
40,1.473e-05,0.00520272,0.058755,0.980205,0.997009,0.980205,0.980238,0.980227,0.747062,0.82183,0.835832,0.734876,0.744951,0.726645
41,1.207e-05,0.00521106,0.05275,0.982604,0.997614,0.982603,0.982667,0.982582,0.770141,0.822129,0.839115,0.72989,0.746286,0.717867
42,9.64e-06,0.00520641,0.048844,0.983954,0.997719,0.983949,0.984036,0.983897,0.780653,0.824225,0.84547,0.734899,0.749284,0.723941
43,7.46e-06,0.00519905,0.041791,0.985854,0.99811,0.985854,0.985877,0.985864,0.851713,0.827819,0.837236,0.732791,0.75744,0.71658
44,5.54e-06,0.00519894,0.038634,0.987603,0.998667,0.987601,0.987652,0.987573,0.84208,0.82692,0.838578,0.742451,0.752838,0.733942
45,3.9e-06,0.00519398,0.03985,0.987053,0.998357,0.987053,0.987059,0.987075,0.836322,0.825423,0.828201,0.736567,0.751227,0.725422
46,2.54e-06,0.00519605,0.037007,0.988253,0.998636,0.988253,0.988281,0.988253,0.817436,0.823027,0.834508,0.738124,0.746632,0.730958
47,1.48e-06,0.00520558,0.033586,0.988653,0.999015,0.988653,0.988661,0.988673,0.834005,0.826022,0.835616,0.733814,0.753144,0.720143
48,7.1e-07,0.00521134,0.034255,0.990002,0.998547,0.990002,0.990004,0.990023,0.839917,0.825273,0.836574,0.736272,0.751003,0.725089
49,2.5e-07,0.00519964,0.031831,0.990052,0.999106,0.990052,0.990082,0.990043,0.840799,0.819883,0.837376,0.736705,0.741681,0.732235
50,1e-07,0.00520544,0.032447,0.989903,0.998776,0.989902,0.989932,0.98989,0.841833,0.82722,0.835474,0.735789,0.755075,0.722096
