### RESUME
run_name,arch,date,n_epochs,lr,wd,B,n_epoch_warmup,pretrained,img_size,best_val_loss,best_ep_loss,best_val_accuracy,best_ep_accuracy,best_val_auc,best_ep_auc,best_val_f1,best_ep_f1,best_val_precision,best_ep_precision,best_val_recall,best_ep_recall,final_train_loss,final_val_loss,final_train_accuracy,final_val_accuracy,final_train_auc,final_val_auc,final_train_f1,final_val_f1,final_train_precision,final_val_precision,final_train_recall,final_val_recall,train_vram_mb,train_time_s,val_vram_mb,val_time_s,total_co2_kg,co2_per_epoch_kg
baseline_rsna_resnet18_v1,resnet18,2026-06-29 03:30,50,0.0001,0.1,16,10,True,1024,0.39214,3,0.834556,45,0.865804,5,0.625483,6,0.719101,28,0.859614,11,0.002732,0.863644,0.9995,0.83246,0.999999,0.845399,0.999502,0.597916,0.999502,0.65,0.999502,0.55356,8806.2,340.1,3555.6,33.9,0.0807991,0.00161598

### COURBES PAR EPOQUE
epoch,lr,co2_kg,train_loss,train_accuracy,train_auc,train_f1,train_precision,train_recall,val_loss,val_accuracy,val_auc,val_f1,val_precision,val_recall
17,9.264e-05,0.00160992,0.193023,0.925369,0.976485,0.92645,0.919879,0.933115,0.560969,0.804761,0.841842,0.584449,0.560856,0.610113
18,9.046e-05,0.00161032,0.168668,0.935316,0.982019,0.935242,0.926984,0.943648,0.594444,0.785447,0.800416,0.528773,0.522757,0.53493
19,8.803e-05,0.00161058,0.146926,0.943964,0.986357,0.945073,0.939229,0.950991,0.64117,0.816889,0.837261,0.577255,0.600719,0.555556
20,8.537e-05,0.00161337,0.137975,0.946963,0.987983,0.947421,0.941681,0.953231,0.645989,0.796676,0.834875,0.58948,0.540166,0.648703
21,8.249e-05,0.00161537,0.127684,0.952662,0.989483,0.952251,0.946477,0.958097,0.647056,0.79458,0.845415,0.601626,0.533745,0.689288
22,7.941e-05,0.00161071,0.114407,0.956811,0.991619,0.956648,0.951967,0.961376,0.613722,0.81075,0.846994,0.607453,0.569598,0.650699
23,7.615e-05,0.00160854,0.105482,0.96181,0.992765,0.961796,0.957392,0.966241,0.672516,0.818985,0.837758,0.556981,0.619902,0.505655
24,7.273e-05,0.00161514,0.097039,0.963359,0.99377,0.963617,0.960709,0.966544,0.690242,0.79997,0.845361,0.616753,0.542108,0.715236
25,6.917e-05,0.00161573,0.083887,0.968958,0.995637,0.968936,0.965988,0.971902,0.773505,0.802815,0.852633,0.617707,0.547889,0.707917
26,6.549e-05,0.00161046,0.072661,0.973707,0.996508,0.973836,0.971035,0.976654,0.700852,0.815541,0.837354,0.571925,0.598545,0.547572
27,6.171e-05,0.00161174,0.065559,0.976206,0.997244,0.976102,0.973853,0.978362,0.725386,0.826621,0.842725,0.594538,0.627494,0.56487
28,5.786e-05,0.00161162,0.064765,0.977706,0.997268,0.977756,0.975809,0.97971,0.927221,0.82168,0.820816,0.462302,0.719101,0.340652
29,5.397e-05,0.0016119,0.057307,0.980205,0.997813,0.980283,0.978334,0.982239,0.750967,0.82183,0.852955,0.611365,0.600385,0.622754
30,5.005e-05,0.00160647,0.042894,0.986103,0.998726,0.986312,0.98447,0.988161,0.806212,0.801467,0.843726,0.601802,0.54844,0.666667
31,4.613e-05,0.00160852,0.046128,0.983654,0.998592,0.983785,0.981789,0.98579,0.733191,0.805061,0.833572,0.593125,0.559222,0.631404
32,4.224e-05,0.00161029,0.031738,0.989853,0.999333,0.989807,0.987773,0.991849,0.785441,0.828417,0.843911,0.605915,0.627046,0.586161
33,3.839e-05,0.00160799,0.036837,0.987503,0.999035,0.987393,0.985405,0.989389,0.781972,0.82707,0.834927,0.583784,0.636792,0.538922
34,3.461e-05,0.00161091,0.025471,0.991652,0.999602,0.991546,0.990093,0.993004,0.8335,0.829615,0.846987,0.582232,0.649468,0.527611
35,3.093e-05,0.00160928,0.024024,0.992302,0.999584,0.992225,0.991924,0.992525,0.795343,0.807756,0.841135,0.601984,0.563552,0.646041
36,2.737e-05,0.001611,0.019624,0.994201,0.999763,0.994251,0.993857,0.994646,0.818005,0.811948,0.839376,0.606763,0.573034,0.644711
37,2.395e-05,0.0016077,0.014909,0.996051,0.999867,0.996039,0.994991,0.997089,0.859326,0.831112,0.847456,0.593367,0.647522,0.547572
38,2.069e-05,0.00160964,0.015165,0.995751,0.999871,0.99572,0.995369,0.996071,0.85972,0.829615,0.84192,0.57883,0.65221,0.520293
39,1.761e-05,0.00161052,0.011772,0.996801,0.99993,0.996813,0.996416,0.997211,0.814213,0.826022,0.836378,0.588235,0.629265,0.552229
40,1.473e-05,0.00160823,0.008914,0.998,0.999977,0.998012,0.997913,0.998112,0.840536,0.819434,0.846526,0.607166,0.594767,0.620093
41,1.207e-05,0.00161175,0.008448,0.997801,0.999973,0.997818,0.99762,0.998016,0.831824,0.827519,0.846251,0.606019,0.623505,0.589488
42,9.64e-06,0.00161105,0.005439,0.99925,0.999993,0.999253,0.999004,0.999502,0.848438,0.828567,0.847267,0.601462,0.630657,0.57485
43,7.46e-06,0.00161442,0.004873,0.9992,0.999991,0.999204,0.998806,0.999602,0.852151,0.825273,0.846151,0.601842,0.617647,0.586826
44,5.54e-06,0.00161115,0.004617,0.9991,0.999988,0.999099,0.999099,0.999099,0.856379,0.827369,0.851394,0.617071,0.616048,0.618097
45,3.9e-06,0.00161031,0.004331,0.9993,0.999995,0.999297,0.998997,0.999598,0.87081,0.834556,0.846747,0.594198,0.663115,0.538257
46,2.54e-06,0.00161633,0.003138,0.99965,0.999999,0.999651,0.999502,0.999801,0.878874,0.831711,0.843767,0.581534,0.660186,0.519627
47,1.48e-06,0.00160865,0.003031,0.99955,0.999999,0.999548,0.999398,0.999699,0.864363,0.831262,0.845135,0.603309,0.640508,0.570193
48,7.1e-07,0.00167091,0.002988,0.99955,0.999998,0.999546,0.999596,0.999496,0.896667,0.833658,0.846904,0.592593,0.660131,0.537591
49,2.5e-07,0.001778,0.002692,0.99955,0.999999,0.999549,0.999299,0.9998,0.860219,0.83231,0.84753,0.605356,0.643446,0.571524
50,1e-07,0.00163048,0.002732,0.9995,0.999999,0.999502,0.999502,0.999502,0.863644,0.83246,0.845399,0.597916,0.65,0.55356
