### RESUME
run_name,arch,date,n_epochs,lr,wd,B,n_epoch_warmup,pretrained,img_size,best_val_loss,best_ep_loss,best_val_accuracy,best_ep_accuracy,best_val_auc,best_ep_auc,best_val_f1,best_ep_f1,best_val_precision,best_ep_precision,best_val_recall,best_ep_recall,final_train_loss,final_val_loss,final_train_accuracy,final_val_accuracy,final_train_auc,final_val_auc,final_train_f1,final_val_f1,final_train_precision,final_val_precision,final_train_recall,final_val_recall,train_vram_mb,train_time_s,val_vram_mb,val_time_s,total_co2_kg,co2_per_epoch_kg
baseline_node21_resnet18_v1,resnet18,2026-06-28 13:15,50,0.0001,0.1,16,10,True,1024,1.2e-05,48,1.0,3,1.0,3,1.0,3,1.0,1,1.0,3,4.1e-05,1.3e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8621.9,190.4,3369.6,39.7,0.02160344,0.00043207

### COURBES PAR EPOQUE
epoch,lr,co2_kg,train_loss,train_accuracy,train_auc,train_f1,train_precision,train_recall,val_loss,val_accuracy,val_auc,val_f1,val_precision,val_recall
11,9.985e-05,0.00042763,0.00751,0.998462,0.999914,0.996718,0.997809,0.995628,0.000693,1.0,1.0,1.0,1.0,1.0
12,9.939e-05,0.00043331,0.006967,0.998462,0.999957,0.996725,0.995638,0.997814,0.00027,1.0,1.0,1.0,1.0,1.0
13,9.862e-05,0.00042706,0.004448,0.999231,0.999984,0.998362,0.997817,0.998907,0.00145,0.99898,1.0,0.997712,1.0,0.995434
14,9.756e-05,0.00043227,0.001472,0.999744,1.0,0.999453,1.0,0.998907,0.000661,1.0,1.0,1.0,1.0,1.0
15,9.62e-05,0.00042333,0.000697,1.0,1.0,1.0,1.0,1.0,0.001396,0.99898,1.0,0.997712,1.0,0.995434
16,9.456e-05,0.00042754,0.005282,0.998719,0.999952,0.997263,0.998904,0.995628,0.000334,1.0,1.0,1.0,1.0,1.0
17,9.264e-05,0.00043049,0.008392,0.996156,0.999943,0.991808,0.991266,0.99235,0.000249,1.0,1.0,1.0,1.0,1.0
18,9.046e-05,0.00042708,0.006474,0.998462,0.999932,0.996725,0.995638,0.997814,0.00233,0.99898,1.0,0.997712,1.0,0.995434
19,8.803e-05,0.00042874,0.001989,0.999231,1.0,0.998358,1.0,0.996721,0.000271,1.0,1.0,1.0,1.0,1.0
20,8.537e-05,0.00042547,0.0006,1.0,1.0,1.0,1.0,1.0,0.000195,1.0,1.0,1.0,1.0,1.0
21,8.249e-05,0.0004259,0.000944,0.999744,1.0,0.999454,0.998908,1.0,0.000272,1.0,1.0,1.0,1.0,1.0
22,7.941e-05,0.00042969,0.001921,0.999744,0.999999,0.999453,1.0,0.998907,0.000127,1.0,1.0,1.0,1.0,1.0
23,7.615e-05,0.00043144,0.000361,1.0,1.0,1.0,1.0,1.0,0.000122,1.0,1.0,1.0,1.0,1.0
24,7.273e-05,0.00043029,0.000341,1.0,1.0,1.0,1.0,1.0,0.00013,1.0,1.0,1.0,1.0,1.0
25,6.917e-05,0.000432,0.003069,0.999231,0.999996,0.998362,0.997817,0.998907,0.000124,1.0,1.0,1.0,1.0,1.0
26,6.549e-05,0.00044847,0.000405,1.0,1.0,1.0,1.0,1.0,0.000216,1.0,1.0,1.0,1.0,1.0
27,6.171e-05,0.00043212,0.000642,1.0,1.0,1.0,1.0,1.0,0.000916,0.99898,1.0,0.997712,1.0,0.995434
28,5.786e-05,0.00043617,0.000202,1.0,1.0,1.0,1.0,1.0,4.6e-05,1.0,1.0,1.0,1.0,1.0
29,5.397e-05,0.00042949,0.00018,1.0,1.0,1.0,1.0,1.0,0.000255,1.0,1.0,1.0,1.0,1.0
30,5.005e-05,0.00043117,0.001234,1.0,1.0,1.0,1.0,1.0,8.1e-05,1.0,1.0,1.0,1.0,1.0
31,4.613e-05,0.00043121,0.00021,1.0,1.0,1.0,1.0,1.0,2.2e-05,1.0,1.0,1.0,1.0,1.0
32,4.224e-05,0.00042697,0.000844,1.0,1.0,1.0,1.0,1.0,2.2e-05,1.0,1.0,1.0,1.0,1.0
33,3.839e-05,0.00042511,9.1e-05,1.0,1.0,1.0,1.0,1.0,1.7e-05,1.0,1.0,1.0,1.0,1.0
34,3.461e-05,0.00043156,0.000256,1.0,1.0,1.0,1.0,1.0,2.6e-05,1.0,1.0,1.0,1.0,1.0
35,3.093e-05,0.00042197,8.9e-05,1.0,1.0,1.0,1.0,1.0,1.6e-05,1.0,1.0,1.0,1.0,1.0
36,2.737e-05,0.00043008,8.9e-05,1.0,1.0,1.0,1.0,1.0,2.2e-05,1.0,1.0,1.0,1.0,1.0
37,2.395e-05,0.00043494,6.4e-05,1.0,1.0,1.0,1.0,1.0,1.4e-05,1.0,1.0,1.0,1.0,1.0
38,2.069e-05,0.00042755,0.000101,1.0,1.0,1.0,1.0,1.0,1.2e-05,1.0,1.0,1.0,1.0,1.0
39,1.761e-05,0.00042757,0.000118,1.0,1.0,1.0,1.0,1.0,2.1e-05,1.0,1.0,1.0,1.0,1.0
40,1.473e-05,0.00042578,9.8e-05,1.0,1.0,1.0,1.0,1.0,1.5e-05,1.0,1.0,1.0,1.0,1.0
41,1.207e-05,0.00042962,5.9e-05,1.0,1.0,1.0,1.0,1.0,1.3e-05,1.0,1.0,1.0,1.0,1.0
42,9.64e-06,0.00042818,7.2e-05,1.0,1.0,1.0,1.0,1.0,1.2e-05,1.0,1.0,1.0,1.0,1.0
43,7.46e-06,0.00043262,0.00016,1.0,1.0,1.0,1.0,1.0,1.3e-05,1.0,1.0,1.0,1.0,1.0
44,5.54e-06,0.00042203,0.000112,1.0,1.0,1.0,1.0,1.0,1.5e-05,1.0,1.0,1.0,1.0,1.0
45,3.9e-06,0.00043266,4.4e-05,1.0,1.0,1.0,1.0,1.0,1.7e-05,1.0,1.0,1.0,1.0,1.0
46,2.54e-06,0.00042515,5.6e-05,1.0,1.0,1.0,1.0,1.0,2.1e-05,1.0,1.0,1.0,1.0,1.0
47,1.48e-06,0.00042384,4.7e-05,1.0,1.0,1.0,1.0,1.0,1.9e-05,1.0,1.0,1.0,1.0,1.0
48,7.1e-07,0.00042279,4.3e-05,1.0,1.0,1.0,1.0,1.0,1.2e-05,1.0,1.0,1.0,1.0,1.0
49,2.5e-07,0.00043274,3e-05,1.0,1.0,1.0,1.0,1.0,1.5e-05,1.0,1.0,1.0,1.0,1.0
50,1e-07,0.00042976,4.1e-05,1.0,1.0,1.0,1.0,1.0,1.3e-05,1.0,1.0,1.0,1.0,1.0
